tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
0.6118528947223795,0.9633944342135504,0.41130397206623126,0.41798408550691357,49.78691805143192,17.70432945283974,40.021909553881116,81.94380817932682,0.4895395420941543,0.4759759686597461,0.32765502992164286,0.7445671952103164,-0.8821399347505796,stable
0.13949386065204183,0.5601681834618419,0.24053158518014872,0.853284798567202,84.18087090288189,2.852002483864824,57.69221385996435,27.59225530681031,0.6963758498705658,0.26983760481787766,0.3198359232919671,0.4190314170841275,4.188539326122783,unstable
0.29214464853521815,0.9368224620330918,0.6723838432917036,0.8561536219946603,80.13520582702486,90.93041464060494,85.4916958559771,35.07023274307274,0.1104431269411511,0.7152292897762982,0.3264943276632516,0.48598849456590587,-7.252854905718596,stable
0.3663618432936917,0.05225787928602377,0.8260646845482855,0.099237664919681,41.050482134835654,0.8223131388891525,97.42425255217366,21.675771132198495,0.44114882504680186,0.9571065528560324,0.6729641731118157,0.8025020338654403,-5.911667518789215,stable
0.45606998421703593,0.4187933190741614,0.673092130911217,0.09072088274783086,23.008449185747505,73.60821443370854,43.949251256986365,58.551404248107964,0.8090185422666974,0.6909741511515639,0.5308079280904162,0.29621526165170553,1.958459880497429,unstable
0.7851759613930136,0.26015779096205116,0.8243504472493495,0.2626954770019353,40.6082132559771,15.214788691951654,6.044692298527021,34.809554750787406,0.5053353209771434,0.8869339297092035,0.3854241780866443,0.09681205659514314,-2.160703406119061,stable
0.19967378215835974,0.7308209649807298,0.39699216220747413,0.8747660625539935,82.62173757752201,91.22296219996,74.91155790258706,65.73930394946632,0.7026990328172319,0.45302401360120637,0.1490897687287166,0.5202555846134271,0.21364538888994433,unstable
0.5142344384136116,0.9812970904972467,0.15631697070886086,0.12890258507349894,22.763253581939235,89.27959395898858,56.51732562239374,1.5647317942065975,0.745751329984277,0.7716407371953017,0.022139162942145907,0.5287946118037488,-2.2470227470602557,stable
0.5924145688620425,0.2565300624442478,0.7379509473975921,0.7199968026274463,52.44363458577494,65.39011463692573,44.789134484446315,6.437488351503962,0.2534691412428939,0.8430434366717035,0.2188346775876926,0.7971677722253737,-9.525876346706756,stable
0.046450412719997725,0.6541746014740745,0.3604745051415539,0.10116561961310322,80.60967479607474,67.22341498006051,30.926887879218967,9.966115273124865,0.8756993729425655,0.7108756275835424,0.10747140396868127,0.9683192062321018,-2.2831540701273134,stable
0.6075448519014384,0.19809763275974013,0.6712708252291325,0.6231378537478254,35.34774751283788,0.5339141969688543,50.239852784353566,41.89936853102311,0.45982243090917896,0.5077772860695646,0.7854450308522394,0.05530068632834839,3.0305453098585096,unstable
0.17052412368729153,0.5653302545716099,0.27064394198176567,0.3560672991191448,64.22096370026973,98.4871566113602,33.86796044570309,81.4796172659976,0.21018510362154375,0.625866109615368,0.11249795781388539,0.5916894737431089,-6.786286431537274,stable
0.06505159298527952,0.4639324866883362,0.08122963480667267,0.788913962965867,24.56315740488145,87.78326035758144,75.70118677473603,88.81779103783826,0.8654158817884438,0.7005069956788803,0.7242282373068362,0.6812785303147999,0.8904768484298922,unstable
0.9488855372533332,0.9720053296315371,0.9925817954877634,0.2336904488253636,10.927944536815993,89.5106225730092,54.38936964926411,24.481074006090076,0.41781880610625366,0.2530844032214269,0.38565868977608264,0.9858013507485217,-1.4445774338041164,stable
0.9656320330745594,0.6085272726964666,0.15620150793059928,0.6392018293899598,79.43842250928563,65.92445370508719,87.68477741541119,57.4369724239014,0.7503124383797197,0.8095792609149848,0.07337838974377597,0.9425902142769116,-4.024831691525878,stable
0.8083973481164611,0.3495063720868188,0.988420993963481,0.23568253457588495,9.896862340870683,34.47869286545365,54.35439146494421,76.83649926926005,0.5480330722215929,0.9503245389672733,0.8127300494315858,0.7124507647119775,-3.8335363574406784,stable
0.3046137691733707,0.11409578488793337,0.9772799325664473,0.7136602831121538,27.13813950795846,89.36486490904808,23.826241333993003,28.88294299196087,0.38187175223450043,0.465239315179936,0.5796305702366134,0.5217894112444659,-2.4389677501218117,stable
0.09767211400638387,0.15124682873493456,0.7938181039080396,0.8736780345607488,85.51094219974401,29.151692815119233,85.10918822321445,40.90077367362732,0.8098764150385693,0.7010671831098774,0.23576151286357305,0.16152392229926127,0.6042955702272566,unstable
0.6842330265121569,0.2253169299512351,0.6594229620819976,0.12680179912676004,34.64692870786672,56.271154334220284,55.721904493004395,52.397420268571395,0.584469931644613,0.737025905790354,0.8946811743326679,0.3841765552044174,0.9340462931749418,unstable
0.4401524937396013,0.250966661340298,0.5778070502510847,0.8665956885955035,97.30453495141612,9.97309723438824,20.684103814356124,13.48748464080477,0.3905621024270317,0.6622475475214803,0.04525831387055146,0.5851223250571543,-5.29614371347391,stable
0.12203823484477883,0.8506160578411378,0.8661015453778347,0.5935752544142979,97.97343347738597,92.19556301327502,62.350780995622216,2.5982293725780314,0.10959787033512702,0.5471151083286355,0.2018196081977629,0.7252003965957537,-7.421320124390146,stable
0.4951769101112702,0.5612227882825249,0.28943952161948794,0.12711049086702397,26.82760204535567,14.077045777121333,35.771676494242755,15.280580931828325,0.8954453137667079,0.8816479545748106,0.752046927805861,0.6353995574791123,1.4885656921423438,unstable
0.034388521115218396,0.5233909113743664,0.46768121248487704,0.427541855359712,4.097822224989045,22.489680573040726,84.44056122920658,62.685362125353336,0.035469585341666554,0.44892670926889444,0.7093779303098892,0.7141228018277412,-4.679657815697061,stable
0.9093204020787821,0.11476887186921747,0.6193899693665019,0.1608602934850979,70.50632842053791,55.813415812821496,45.329973864654285,7.361826153368167,0.8631873483680562,0.06110295648660358,0.28927169372447803,0.4291525045518977,7.712208001850994,unstable
0.2587799816000169,0.860139693349435,0.4111904758694911,0.7003478888665695,45.098650264834376,76.40930002129815,72.64413581074167,18.96963648501283,0.35996152488315547,0.8445563757121602,0.062024875352783115,0.727627290571009,-8.479685771732424,stable
0.662522284353982,0.7228143032084837,0.427486454090268,0.7588681344179496,10.07528439595763,61.93513059362989,9.553620763623716,33.78538856953037,0.6393387635014058,0.6739812723165507,0.8580780722249438,0.1437412560197192,2.9056425299521997,unstable
0.31171107608941095,0.06766836190000158,0.3302846675020844,0.10579652027279896,70.75228189780428,23.213391280015617,39.60243463023462,7.787006430636634,0.9221997238356853,0.8492586264996466,0.3136976380699026,0.16258631176311356,1.9036547612867483,unstable
0.5200680211778108,0.7078350972297687,0.564231816684536,0.5061398526946443,3.1174909111921223,0.09430425274903342,98.32414364723986,19.169927116163443,0.1517066155038984,0.1385474424446943,0.19571341492826522,0.16283214582946282,0.4837613916988832,unstable
0.5467102793432796,0.5435382173426461,0.850574528015116,0.8146250560259172,87.01966904922422,75.71505803074392,80.84602894771483,91.12697889835111,0.5669504756388102,0.03075294050971633,0.5160618223609771,0.8908649570357761,3.0260547007466396,unstable
0.18485445552552704,0.08172534574677826,0.20152837800631285,0.9361630415509965,13.865252911330373,98.52073259110938,15.994080236692865,1.929913222698476,0.764432862370192,0.9343745403825013,0.9102271992824473,0.07603406330863449,0.7538824846631773,unstable
0.9695846277645586,0.45830064152865646,0.9344330387534414,0.51351786674177,12.7311878746725,80.99131203060904,27.77640494772551,65.34319241743621,0.7575838327190574,0.14772830585057428,0.043546577843375345,0.8015083727334759,1.6060794164729666,unstable
0.7751328233611146,0.484696287130047,0.6890876537482297,0.950279223611407,17.567229796858452,46.02066181566153,32.981580885636106,38.44089309151849,0.525631914599504,0.8096523320704518,0.7658040880308877,0.23357089804673714,-0.8431103118452321,stable
0.9394989415641891,0.16577454016327575,0.8232732126800302,0.5356889704560298,96.02663584920666,90.37672613991066,65.03655604954457,67.26487394323712,0.6247394599064581,0.8232099421806358,0.5724732279387089,0.46842994049525066,-1.661677989840121,stable
0.8948273504276488,0.9456981470002823,0.5561906926300116,0.39419049459990796,69.3169360253846,40.984767311835,75.69947594896556,58.86917203634046,0.7575269941328445,0.708705200549003,0.42544911655181694,0.915956595465678,-0.790853461397381,stable
0.5978999788110851,0.8499753714806619,0.7795167014240635,0.8482031285528955,80.13715354636368,52.493408424346754,74.95266088079097,22.349875435464426,0.8410276377574117,0.13126221109287095,0.74408044410506,0.5859372296875067,7.984963310268131,unstable
0.9218742350231168,0.6690223373291083,0.01620039733946721,0.49298271045808906,39.7634985732753,47.712976739568326,50.98740563064028,84.72094875733886,0.7618130968758637,0.6673986245608076,0.9658244244416323,0.2101176862323586,5.724897097088669,unstable
0.0884925020519195,0.4622955610006072,0.8183804247795352,0.47190251056452304,33.631272750495555,44.762387266552494,81.08205378381513,49.19403826093567,0.35400494318124265,0.8890865833268656,0.22920621116269102,0.2840900603188071,-6.476041664688911,stable
0.1959828624191452,0.4117655415845085,0.04013885908536652,0.4903124894098283,23.448400678316993,77.51907692939058,43.7078082757475,82.25360189134717,0.9967264010577331,0.42553164480088324,0.14364736507211961,0.9204466238957857,1.3645415614478908,unstable
0.045227288910538066,0.6509734671509542,0.8899133763628625,0.8467850018697454,48.0648028312409,52.676890726949196,12.388056529556192,40.60125361882192,0.4345026937193044,0.41351685437859886,0.912881745222697,0.42714392510997834,1.5519289928424498,unstable
0.32533033076326434,0.5454318694069055,0.9919627472386433,0.8319415416880521,55.18287335341685,31.671712202521608,56.44418416538133,98.4685553915239,0.02446470275893342,0.4428583095794191,0.6689530774573037,0.5869854830067894,-4.492128573199858,stable
0.388677289689482,0.062273105881885615,0.2940674621767778,0.4035199924402112,63.17748436527554,25.81581676584783,95.23013846011067,77.04893585012962,0.36261695158546203,0.08227189067620644,0.437986021561966,0.45993219662538876,2.820699350724098,unstable
0.2713490317738959,0.5125026487703317,0.21031855628579366,0.333299859870525,25.71185039986945,3.7747316967433386,79.29936513925114,96.59502051125735,0.12778295457384325,0.8920255690299734,0.5732595702642831,0.3784380880484496,-6.2087142820629655,stable
0.8287375091519293,0.8064036172328395,0.7653633638580407,0.4919280240391293,94.86540809029907,58.3195161883046,57.870064769224236,51.43264789098588,0.121442615728375,0.8691828639805104,0.745613905176244,0.22327912693240193,-4.122419933794601,stable
0.3567533266935893,0.45923987759695806,0.2530263409202532,0.572772509737109,16.975849820713584,22.99614154010342,64.68056603490969,47.369113229070045,0.28153504010689434,0.9979093217902862,0.7730318987057172,0.6861915004846021,-6.799549389289057,stable
0.28093450968738076,0.05195657755426841,0.8655623831722035,0.23833721062799695,96.56531747664123,14.813392201638308,93.05620270355726,75.54538093252579,0.05337549417726084,0.5851831414984134,0.9198941808189646,0.7182420262721204,-4.263304954285827,stable
0.5426960831582485,0.7862781993840331,0.10284259215747671,0.7939550847155906,1.4856122507503788,65.38299638276777,42.83427944349605,88.02912630134301,0.6885121884095631,0.7511916364513858,0.42684278889562266,0.2748850916073995,-0.07380322962807129,stable
0.14092422497476265,0.2013637821359744,0.12595519637935826,0.4864827657324229,48.11256918168456,68.12092578215488,33.13941389426374,96.4145795865558,0.07398888420190508,0.2026719063073047,0.293410910019395,0.7890108430548304,-4.235063407236921,stable
0.8021969807540397,0.2586208348880388,0.9791515551006156,0.3340455484199596,33.336783811656275,75.21548922576659,97.7241565000449,32.455190603249974,0.20328955543595617,0.6675288182241695,0.6396642667898419,0.8545352003016795,-6.387913637460922,stable
0.07455064367977082,0.1647063534322959,0.6738388982700046,0.10682099296399061,44.91234139302508,50.357689633859145,86.34431335103334,79.87045738426389,0.09289971449411938,0.6497328487573907,0.41572789927953036,0.9206750962396304,-8.688923703963482,stable
0.9868869366005173,0.33021506487149754,0.8468872244289528,0.23884516040360693,57.0664578980789,89.40546052038866,32.30435846186024,21.06455976355367,0.06316773090303107,0.9012087358416124,0.5945984539489779,0.16121241391836993,-6.305500258816416,stable
0.7722447692966574,0.756751505688635,0.324329377351518,0.9492811717559837,43.558915801270906,93.63427533982278,46.37805973609228,54.557434674544524,0.26775166553954166,0.8307927228390741,0.4199857984559502,0.3039236836132664,-5.295467868289634,stable
0.1987156815341724,0.5193858595039373,0.6764837495206044,0.3050996868195266,41.4846850301595,80.73709397924894,41.5078129007799,17.984814840919917,0.57189896766037,0.9384664626177631,0.15299578667817448,0.8603533475036956,-7.858468738494453,stable
0.005522117123602399,0.20488127415071256,0.5942418273085972,0.16885928936703531,73.27234154133066,63.55934820081872,14.90956786714339,34.73973617503388,0.9646855564468417,0.8688334727016075,0.4694267516589584,0.19854020282789397,1.8573857896114658,unstable
0.8154614284548342,0.8778300781520408,0.603150120122947,0.4606727916549932,68.58762750864646,30.372095359118866,95.7819323813259,93.13583672064593,0.8755566543496063,0.868693894898852,0.6909178219410328,0.00346845924349537,4.517498324319442,unstable
0.7068573438476171,0.8795818549515292,0.6825324595377216,0.3070877433602487,83.32712820358479,98.29449216202212,40.43124312197588,14.609069977308609,0.8759339254453248,0.06372332668871827,0.7992838076676498,0.8708273102516345,8.211533830962946,unstable
0.7290071680409873,0.8705784250460069,0.5753591731290986,0.035159250271194153,24.995898123949555,27.413616719193833,87.5329082637908,63.24008951351965,0.1760670360376576,0.8459619526959559,0.49332627679654684,0.32644944175136936,-4.899675007622837,stable
0.7712703466859457,0.23879621138153928,0.42906236930266595,0.32314521727941725,60.952850975406356,20.265692199043105,18.93562276806651,59.295427292740335,0.2649071934978201,0.6074783945031181,0.16523789021040092,0.41449752513895,-4.007279625446692,stable
0.07404465173409036,0.4512393441809881,0.27592269438054684,0.5441086239394686,58.51947853928539,44.215411378658274,54.78708106372198,12.073835270898648,0.0763933167953057,0.3804444517659612,0.4146877096494316,0.44633402572063796,-3.350449580861253,stable
0.3584657285442726,0.9849896561408751,0.768581330913202,0.5517123720199669,36.973781087268875,5.684057071238846,2.396138512426982,32.59790437688122,0.778468339915185,0.05651462438806232,0.7862939288416982,0.8482746006672285,7.245692718055856,unstable
0.11586905952512971,0.7720124763099904,0.2262724300031862,0.3565589211768887,48.605754190268094,97.84944646717908,76.42204838423086,56.298150451526574,0.06981630148556195,0.6776737747680467,0.41285927061707284,0.3378921445934604,-5.89112584082085,stable
0.8631034258755935,0.027167421225559818,0.6923543061544142,0.44730275625260063,31.378214330572874,58.84335564164248,58.09138982462784,18.717860898849025,0.5566956708208533,0.32820175053761746,0.6965307936042223,0.8922798858564818,0.7821561131545032,unstable
0.6232981268275579,0.06520459126049205,0.23333282264932664,0.9655179182347664,14.18443976169852,55.69520916641753,62.55895834697527,80.06236564128154,0.24787557232395074,0.46777626498603475,0.5072136816780898,0.616939138048048,-3.6730899253138642,stable
0.3308980248526492,0.46393137681233276,0.6253301699544539,0.3773484772303116,21.380121066273283,65.57962798997198,5.172088255465345,97.21565095347499,0.24344563402874475,0.6817284370551343,0.2412231251093967,0.5272867240336843,-6.462990339642104,stable
0.06355835028602363,0.9092202058615602,0.7470782671290289,0.258226813259983,10.55136464012011,49.70236477772067,21.10383302086154,21.475939996247206,0.9907250552476051,0.9117745470241428,0.7961505080230743,0.3256145071274624,2.718148561095249,unstable
0.3109823217156622,0.5387017979527142,0.2187138889065392,0.24346704406676012,68.30695751901241,3.2063517094541583,7.433087235358016,18.69119647905759,0.7567798069785374,0.8254369156049984,0.08421345407068703,0.24371169628118583,-0.4455530525264443,stable
0.32518332202674705,0.4978125080342902,0.05994330086130828,0.45776461270413416,66.07273931091515,61.23112888403968,28.891431580381177,45.49350717974446,0.8369393582910502,0.45059712910359984,0.5248902827551506,0.6240584427773487,3.7212855125278606,unstable
0.7296061783380641,0.10547369995663058,0.13097374299417408,0.7595201487169441,95.06063715798729,71.61738769564306,62.7439007682151,74.77652771400322,0.5719826853440126,0.3877831574463789,0.20889103424340494,0.4468941600565761,0.8309981311175001,unstable
0.6375574713552131,0.656780104724294,0.6059969672710255,0.2059881841884732,72.96784136472412,41.67490606240531,56.618598431737524,28.16006102352514,0.8710142873937492,0.23977973884404746,0.06706562854137565,0.9105160099320063,2.890375356187061,unstable
0.8872127425763265,0.8221031606002255,0.8494464062257355,0.7092961271407681,5.204583875613144,75.72955720711929,61.21498216133902,1.9879908697280402,0.6454905391663529,0.37242675117596824,0.5029339370832488,0.49163871611404975,2.2324376212448294,unstable
0.4722149251619493,0.38042000750756233,0.04499682123542437,0.021149823349416286,88.42451739289542,22.70012993384206,54.92512713778943,54.122062803289396,0.9461737047963453,0.11104638729189831,0.4995621559349236,0.5117949167011911,9.733841533888336,unstable
0.1195942459383017,0.7756118509253275,0.7341512590416462,0.418932977983946,86.26751629457257,22.127659106618403,27.302879567585936,95.66005677673076,0.2813385860456368,0.9711055083647545,0.7069009016757208,0.41672328113600077,-5.063260688774999,stable
0.713244787222995,0.9644766539008116,0.3413186459500521,0.7758650652027869,44.332032077269865,16.141698768757394,24.450749734442525,39.12768554069456,0.595319545782895,0.5739174439595789,0.7447506930519049,0.789262996991285,0.8339005615923538,unstable
0.7607850486168974,0.2037664591276891,0.4785283699195225,0.3387329557744314,58.586305052792156,37.19947597891618,13.705968353658127,42.013455418310045,0.6901313479368921,0.1278058427952129,0.7277914886928968,0.4248391981092704,7.499174977124317,unstable
0.5612771975694962,0.5233296311947413,0.9288595498455656,0.5637371014453995,97.60783324725189,84.70120353890836,84.90708749034921,96.8901717114038,0.39293730502780666,0.3528060092659058,0.40955873291675504,0.2693419997497549,0.8234730980107172,unstable
0.770967179954561,0.28713795808457554,0.33197150473584547,0.2049792328259108,53.23043638481663,82.79120621490644,61.64793585412445,69.46076116267284,0.8797079824040532,0.547039143620656,0.6316897872265625,0.8620308742935098,2.4005296546757178,unstable
0.49379559636439074,0.7928544190338394,0.46533693393948605,0.7419953911261723,90.53218283760897,38.28242079635038,18.651101250405976,71.91719228421252,0.9798031631041544,0.5328856366408696,0.5769452426439603,0.5968282213652403,4.971575681771606,unstable
0.5227328293819941,0.5775933658811575,0.013682414760681105,0.05227910326875962,8.303875781018643,58.911873598023654,17.720937982123953,56.27020053710676,0.4937694913726616,0.035503368718632355,0.4215617561169196,0.5915102197690018,4.261203607343543,unstable
0.42754101835854963,0.6345824175503038,0.08159872000483837,0.8525426448755004,19.105186870868284,72.08163164749156,87.30356015261367,97.46092108632416,0.39064065480433907,0.9508410342291114,0.5972126941859932,0.6108222071639265,-6.071833735875108,stable
0.02541912674409519,0.7979141596158941,0.258591591134784,0.19819638642166815,44.07549434413178,24.1206774628023,74.27308637633193,68.88664844255561,0.47193792855645866,0.2753756814749446,0.9472478767062625,0.7188397482056668,3.673756590934952,unstable
0.10789142699330445,0.3959704726624549,0.027852240821074403,0.8743980317083307,58.47568083373047,16.814108589474706,65.93990799053714,89.50327516051695,0.8527367457319316,0.01618466893189119,0.19289374368137735,0.31306798931256685,7.782876889413369,unstable
0.03142918568673425,0.9150900684070432,0.631375326048251,0.3525292413005173,81.62278518628003,97.2095993212311,40.68641075392998,69.93788657332212,0.6454684255181676,0.07644400895028247,0.9057720957855263,0.033844370833002846,9.856629335836967,unstable
0.6364104112637804,0.53302886724614,0.4263983568016225,0.7226835744744866,98.82621151431869,61.75573132096185,26.197556427851755,73.5115824840396,0.04477237251809507,0.580194903247977,0.053455513983198366,0.8105931608770096,-8.748851392600496,stable
0.3143559810763267,0.157954822835348,0.548145202728022,0.31922529778618847,38.885149647411644,98.14157218336639,97.94507631128238,29.04109221422465,0.5421699104457148,0.13778552067509686,0.30838921290166066,0.12890505388163742,3.9536407708442125,unstable
0.5085706911647028,0.6958991181688025,0.17464718589632955,0.9059116712346476,4.741563614008493,33.77559871322291,79.72395750228002,30.3478698013819,0.017300122740969814,0.04172479285350328,0.28814524861152824,0.7218197372105442,-2.5790485429100305,stable
0.907566473926093,0.7932613504382544,0.2959320294366161,0.12663712551837436,80.11715032953248,70.30316999741315,30.177922313627647,78.29846495760292,0.7785353710034054,0.37962646641271136,0.6263651078809057,0.08231529828732875,8.085736566605377,unstable
0.24929222914887494,0.31676167706752667,0.6638244748527251,0.1785197892725987,60.43807190828081,22.260363654123772,84.75647962784947,29.670628916989962,0.32831227354246373,0.6227611923401886,0.13122495177729032,0.3753078420284921,-4.059416914600609,stable
0.41038292303562973,0.857179256998753,0.9653027236303998,0.4930301251588023,19.854285886820165,26.120017127391293,75.89319486146815,56.27700708015316,0.47200748211732935,0.11183980484161238,0.8823476118397537,0.06302606983153825,7.444856501637716,unstable
0.7555511385430487,0.9061432547657664,0.0504167736022092,0.08193843903814613,49.48284566214202,51.1902121269624,29.708054987799837,24.935231090670197,0.798678105907632,0.31332783215131554,0.8285514084650413,0.5222136796277246,7.897456897770003,unstable
0.22879816549162246,0.2769044873778089,0.8903843208552661,0.19598018470176193,74.23102455337244,31.961812550807124,42.65528542416397,81.69833808090694,0.04644881728576156,0.4177606716245422,0.6520658196852778,0.6531357727815751,-3.8764380415312365,stable
0.07697990982879299,0.9835214727152221,0.5768812013112085,0.9437663822120144,77.04117870686437,16.762156384058446,18.595344539102665,11.050135122769,0.15854153559161044,0.15946009778676717,0.45841383179219775,0.1714331411781883,1.5683618533673318,unstable
0.289751452913768,0.14071152804875842,0.5639195667556237,0.9764896611478872,49.9618411998762,26.2880701989326,11.105244437810935,82.94466397616644,0.39796037644511484,0.5060738984667101,0.9329560421420784,0.3716276184384021,0.8522983613708801,unstable
0.16122128725400442,0.20201566840248997,0.5002785352077603,0.37625932933042194,30.521453012885914,3.574839446586464,72.27620328396968,60.27298005076018,0.22992516354556058,0.0852140869017709,0.8307465547205559,0.9302394910430536,0.7058113116067153,unstable
0.9296976523425731,0.18422483923802613,0.06939408590418339,0.9232860210139356,97.37425820384935,70.44236214774867,26.751185735386663,18.690953482707727,0.3379014257750631,0.04651849634506866,0.4993151480812449,0.44238911710745676,3.589020794392373,unstable
0.808120379564417,0.8939897100078704,0.08987685173616067,0.5448246756734317,66.33626109564929,49.21166570858616,82.00593657462537,54.20353855061182,0.998174737892465,0.5198353671551348,0.7018733544543112,0.8025435689765567,5.5186971507954015,unstable
0.6334037565104235,0.6542925523249619,0.6009120056590861,0.26974246587376705,40.82375193462987,9.424306640452562,99.56087115144261,28.249883684734044,0.8254144375738107,0.24789697275087563,0.5669299521796846,0.9271847450602091,4.704936974071032,unstable
0.8714605901877177,0.15210428322227287,0.3409585714355583,0.7023987210805986,28.04632242046524,17.16939931284912,7.661981392964867,32.34673347304966,0.8839018149601086,0.09537380789802752,0.5879422383882645,0.9743458249772865,6.042238949645695,unstable
0.8036720768991145,0.440323418368349,0.9172680665776807,0.6589018065748572,73.11029830035622,10.253453811264402,47.30351250837003,35.15280415968803,0.9370546335657753,0.4239125874876323,0.33097606943747127,0.8983220196913693,2.5910847765177847,unstable
0.18657005888603584,0.615298025069802,0.40659053735947226,0.9891253191087334,24.21834455937677,61.259280827587645,80.2062559310803,6.331924697232094,0.34093588031419564,0.9151407395173947,0.46208460462489676,0.31740532915896913,-5.98290934989683,stable
0.8925589984899778,0.08346408498938329,0.14328145870264108,0.2650472874092833,17.17099889736882,9.42103636124938,78.89508965412335,98.59616844014174,0.2970769577964727,0.7241924466541549,0.0781214307897442,0.962572886161193,-8.048218202705435,stable
